datetime,stock_code,stock_name,action,volume,price,amount,account_id,source
2025-10-14,600584,长电科技,BUY,3000,40.81,122430.0,B,模拟账户B
2025-10-14,600584,长电科技,BUY,3000,40.61,121830.0,B,模拟账户B
2025-10-15,601318,中国平安,SELL,5000,56.95,284750.0,B,模拟账户B
2025-10-15,600584,长电科技,BUY,3000,40.7,122100.0,B,模拟账户B
2025-10-15,600584,长电科技,SELL,3000,41.16,123480.0,B,模拟账户B
2025-10-15,600584,长电科技,SELL,4000,41.3,165200.0,B,模拟账户B
2025-10-15,000657,中钨高新,BUY,10000,18.52,185200.0,B,模拟账户B
2025-10-15,600584,长电科技,SELL,8000,41.57,332560.0,B,模拟账户B
2025-10-15,000657,中钨高新,BUY,5000,18.44,92200.0,B,模拟账户B
2025-10-16,601600,中国铝业,BUY,20000,8.77,175400.0,B,模拟账户B
2025-10-16,601600,中国铝业,BUY,20000,8.76,175200.0,B,模拟账户B
2025-10-16,600111,北方稀土,BUY,3000,53.8,161400.0,B,模拟账户B
2025-10-16,601600,中国铝业,BUY,10000,8.76,87600.0,B,模拟账户B
2025-10-16,600111,北方稀土,BUY,2000,53.57,107140.0,B,模拟账户B
2025-10-16,600584,长电科技,SELL,3000,42.08,126240.0,B,模拟账户B
2025-10-16,601600,中国铝业,BUY,10000,8.69,86900.0,B,模拟账户B
2025-10-16,601600,中国铝业,BUY,7000,8.71,60970.0,B,模拟账户B
2025-10-17,601600,XD中国铝业,SELL,30000,8.82,264600.0,B,模拟账户B
2025-10-17,600111,北方稀土,SELL,4000,54.58,218320.0,B,模拟账户B
2025-10-17,601600,XD中国铝业,BUY,30000,8.67,260100.0,B,模拟账户B
2025-10-17,601600,XD中国铝业,BUY,10000,8.62,86200.0,B,模拟账户B
2025-10-17,601600,XD中国铝业,BUY,10000,8.6,86000.0,B,模拟账户B
2025-10-17,601600,XD中国铝业,BUY,5000,8.53,42650.0,B,模拟账户B
2025-10-17,600111,北方稀土,SELL,1000,53.31,53310.0,B,模拟账户B
2025-10-17,601600,XD中国铝业,BUY,7000,8.48,59360.0,B,模拟账户B
2025-10-20,000657,中钨高新,SELL,10000,16.69,166900.0,B,模拟账户B
2025-10-20,601600,中国铝业,BUY,10000,8.43,84300.0,B,模拟账户B
2025-10-20,601600,中国铝业,BUY,10000,8.39,83900.0,B,模拟账户B
2025-10-20,601600,中国铝业,SELL,20000,8.34,166800.0,B,模拟账户B
2025-10-20,002611,东方精工,BUY,10000,16.85,168500.0,B,模拟账户B
2025-10-21,601600,中国铝业,SELL,20000,8.55,171000.0,B,模拟账户B
2025-10-21,600111,北方稀土,BUY,3000,51.7,155100.0,B,模拟账户B
2025-10-21,601600,中国铝业,SELL,20000,8.59,171800.0,B,模拟账户B
2025-10-21,600111,北方稀土,BUY,1000,51.8,51800.0,B,模拟账户B
2025-10-21,600111,北方稀土,BUY,1000,51.68,51680.0,B,模拟账户B
2025-10-21,601600,中国铝业,SELL,20000,8.74,174800.0,B,模拟账户B
2025-10-21,601600,中国铝业,SELL,29000,8.68,251720.0,B,模拟账户B
2025-10-21,002179,中航光电,BUY,5000,37.8,189000.0,B,模拟账户B
2025-10-21,002179,中航光电,BUY,2000,37.76,75520.0,B,模拟账户B
2025-10-21,601600,中国铝业,SELL,10000,8.6,86000.0,B,模拟账户B
2025-10-21,600111,北方稀土,BUY,2000,51.65,103300.0,B,模拟账户B
2025-10-21,000657,中钨高新,SELL,5000,17.24,86200.0,B,模拟账户B
2025-10-21,002179,中航光电,BUY,2000,37.65,75300.0,B,模拟账户B
2025-10-21,002611,东方精工,SELL,10000,17.15,171500.0,B,模拟账户B
2025-10-21,600660,福耀玻璃,BUY,2600,65.078,169204.0,B,模拟账户B
2025-10-21,002926,华西证券,BUY,10000,9.87,98700.0,B,模拟账户B
2025-10-21,002179,中航光电,BUY,1000,37.66,37660.0,B,模拟账户B
2025-10-21,002926,华西证券,BUY,10000,9.85,98500.0,B,模拟账户B
2025-10-22,600111,北方稀土,SELL,7000,50.4,352800.0,B,模拟账户B
2025-10-22,601600,中国铝业,BUY,20000,8.43,168600.0,B,模拟账户B
2025-10-22,600660,福耀玻璃,BUY,2000,64.81,129620.0,B,模拟账户B
2025-10-22,002179,中航光电,BUY,1000,37.33,37330.0,B,模拟账户B
2025-10-23,601600,中国铝业,SELL,20000,8.76,175200.0,B,模拟账户B
2025-10-23,600111,北方稀土,BUY,4000,50.4,201600.0,B,模拟账户B
2025-10-23,600660,福耀玻璃,SELL,4600,65.5,301300.0,B,模拟账户B
2025-10-23,002926,华西证券,BUY,10000,9.66,96600.0,B,模拟账户B
2025-10-23,002926,华西证券,BUY,10000,9.64,96400.0,B,模拟账户B
2025-10-23,002179,中航光电,BUY,2000,36.631,73262.0,B,模拟账户B
2025-10-23,002926,华西证券,BUY,3000,9.67,29010.0,B,模拟账户B
2025-10-23,002926,华西证券,SELL,20000,9.72,194400.0,B,模拟账户B
2025-10-23,600362,江西铜业,BUY,5000,36.902,184512.0,B,模拟账户B
2025-10-23,002179,中航光电,SELL,3000,36.9,110700.0,B,模拟账户B
2025-10-23,600362,江西铜业,BUY,3000,37.01,111030.0,B,模拟账户B
2025-10-23,002179,中航光电,SELL,2000,36.87,73740.0,B,模拟账户B
2025-10-23,600362,江西铜业,BUY,2000,37.03,74060.0,B,模拟账户B
2025-10-24,600362,江西铜业,SELL,10000,37.759,377594.0,B,模拟账户B
2025-10-24,002926,华西证券,SELL,23000,9.97,229310.0,B,模拟账户B
2025-10-24,600111,北方稀土,SELL,4000,50.55,202200.0,B,模拟账户B
2025-10-24,002179,中航光电,SELL,5000,37.55,187750.0,B,模拟账户B
2025-10-24,600547,山东黄金,BUY,8000,36.71,293680.0,B,模拟账户B
2025-10-24,002926,华西证券,BUY,20000,9.91,198200.0,B,模拟账户B
2025-10-24,600547,山东黄金,BUY,2000,36.51,73020.0,B,模拟账户B
2025-10-24,002179,中航光电,SELL,3000,37.6,112800.0,B,模拟账户B
2025-10-24,002926,华西证券,BUY,10000,9.84,98400.0,B,模拟账户B
2025-10-24,600547,山东黄金,BUY,3000,36.43,109290.0,B,模拟账户B
2025-10-27,002926,华西证券,SELL,900,9.99,8991.0,B,模拟账户B
2025-10-27,002926,华西证券,SELL,29100,9.96,289836.0,B,模拟账户B
2025-10-27,000513,丽珠集团,BUY,5000,36.28,181400.0,B,模拟账户B
2025-10-27,000513,丽珠集团,BUY,3000,36.31,108930.0,B,模拟账户B
2025-10-27,000513,丽珠集团,BUY,2000,36.37,72740.0,B,模拟账户B
2025-10-27,002179,中航光电,BUY,6000,37.53,225180.0,B,模拟账户B
2025-10-27,600547,山东黄金,SELL,3000,36.51,109530.0,B,模拟账户B
2025-10-27,600547,山东黄金,SELL,5000,36.59,182950.0,B,模拟账户B
2025-10-27,601318,中国平安,BUY,5000,57.65,288250.0,B,模拟账户B
2025-10-27,600547,山东黄金,SELL,5000,36.58,182900.0,B,模拟账户B
2025-10-28,600547,山东黄金,BUY,6000,36.32,217920.0,B,模拟账户B
2025-10-28,002179,中航光电,SELL,6000,37.76,226560.0,B,模拟账户B
2025-10-28,601318,中国平安,BUY,3000,57.7,173100.0,B,模拟账户B
2025-10-28,000513,丽珠集团,SELL,10000,36.42,364200.0,B,模拟账户B
2025-10-28,601318,中国平安,BUY,2000,57.79,115580.0,B,模拟账户B
2025-10-29,600120,浙江东方,BUY,20000,6.55,131000.0,B,模拟账户B
2025-10-29,600120,浙江东方,BUY,10000,6.59,65900.0,B,模拟账户B
2025-10-29,601318,中国平安,SELL,5000,59.55,297750.0,B,模拟账户B
2025-10-29,000513,丽珠集团,BUY,5000,36.33,181650.0,B,模拟账户B
2025-10-29,601318,中国平安,SELL,5000,59.32,296600.0,B,模拟账户B
2025-10-29,601318,中国平安,BUY,5000,59.04,295198.0,B,模拟账户B
2025-10-29,600547,山东黄金,SELL,6000,36.323,217935.0,B,模拟账户B
2025-10-29,600660,福耀玻璃,BUY,3000,66.91,200730.0,B,模拟账户B
2025-10-29,601318,中国平安,BUY,2000,58.75,117500.0,B,模拟账户B
2025-10-29,601318,中国平安,BUY,2000,58.581,117161.0,B,模拟账户B
2025-10-29,600120,浙江东方,BUY,5000,6.68,33400.0,B,模拟账户B
2025-10-30,600120,浙江东方,SELL,35000,6.69,234150.0,B,模拟账户B
2025-10-30,601919,中远海控,BUY,10000,14.93,149300.0,B,模拟账户B
2025-10-30,601318,中国平安,SELL,5000,59.85,299250.0,B,模拟账户B
2025-10-30,601318,中国平安,SELL,4000,59.85,239400.0,B,模拟账户B
2025-10-30,600547,山东黄金,BUY,6000,36.13,216780.0,B,模拟账户B
2025-10-30,600547,山东黄金,BUY,4000,36.17,144680.0,B,模拟账户B
2025-10-30,600660,福耀玻璃,SELL,3000,67.9,203700.0,B,模拟账户B
2025-10-30,601318,中国平安,BUY,5000,59.45,297250.0,B,模拟账户B
2025-10-30,601318,中国平安,BUY,2000,58.75,117500.0,B,模拟账户B
2025-10-30,601318,中国平安,BUY,800,58.62,46896.0,B,模拟账户B
2025-10-30,000513,丽珠集团,SELL,5000,36.02,180100.0,B,模拟账户B
2025-10-31,601318,中国平安,SELL,7800,58.9,459420.0,B,模拟账户B
2025-10-31,600547,山东黄金,SELL,10000,36.57,365700.0,B,模拟账户B
2025-10-31,601318,中国平安,BUY,5000,58.55,292750.0,B,模拟账户B
2025-10-31,000513,丽珠集团,BUY,6000,36.18,217080.0,B,模拟账户B
2025-10-31,000513,丽珠集团,BUY,2000,36.27,72540.0,B,模拟账户B
2025-10-31,601919,中远海控,SELL,10000,15.22,152200.0,B,模拟账户B
2025-10-31,601318,中国平安,BUY,2000,58.18,116360.0,B,模拟账户B
2025-10-31,601318,中国平安,BUY,2000,58.2,116400.0,B,模拟账户B
2025-10-31,600547,山东黄金,BUY,4000,36.11,144440.0,B,模拟账户B
2025-10-31,600547,山东黄金,BUY,2000,36.1,72200.0,B,模拟账户B
2025-10-31,600120,浙江东方,BUY,10000,7.16,71600.0,B,模拟账户B
2025-10-31,600120,浙江东方,BUY,8000,7.16,57280.0,B,模拟账户B
2025-11-03,601318,中国平安,SELL,5000,58.5,292500.0,B,模拟账户B
2025-11-03,601318,中国平安,SELL,4000,58.4,233600.0,B,模拟账户B
2025-11-03,000513,丽珠集团,SELL,8000,36.44,291520.0,B,模拟账户B
2025-11-03,601318,中国平安,BUY,5000,58.0,290000.0,B,模拟账户B
2025-11-03,600120,浙江东方,SELL,18000,7.28,131040.0,B,模拟账户B
2025-11-03,000977,浪潮信息,BUY,4000,63.15,252600.0,B,模拟账户B
2025-11-03,000977,浪潮信息,BUY,2000,63.11,126220.0,B,模拟账户B
2025-11-03,000977,浪潮信息,BUY,2000,63.85,127700.0,B,模拟账户B
2025-11-04,601318,中国平安,SELL,5000,58.208,291040.0,B,模拟账户B
2025-11-04,600547,山东黄金,BUY,4000,35.26,141040.0,B,模拟账户B
2025-11-04,000981,山子高科,BUY,30000,3.81,114300.0,B,模拟账户B
2025-11-04,600547,山东黄金,BUY,2000,34.81,69620.0,B,模拟账户B
2025-11-04,000977,浪潮信息,BUY,1000,62.8,62800.0,B,模拟账户B
2025-11-05,000981,山子高科,SELL,30000,3.87,116100.0,B,模拟账户B
2025-11-05,600120,浙江东方,BUY,20000,7.13,142600.0,B,模拟账户B
2025-11-05,600547,山东黄金,SELL,3000,34.89,104670.0,B,模拟账户B
2025-11-05,000977,浪潮信息,BUY,2000,62.73,125460.0,B,模拟账户B
2025-11-05,600547,山东黄金,SELL,3000,34.99,104970.0,B,模拟账户B
2025-11-06,600120,浙江东方,BUY,10000,7.04,70400.0,B,模拟账户B
2025-11-06,000977,浪潮信息,SELL,3000,63.113,189338.0,B,模拟账户B
2025-11-06,600392,盛和资源,BUY,10000,22.07,220700.0,B,模拟账户B
2025-11-06,600547,山东黄金,SELL,6000,34.87,209220.0,B,模拟账户B
2025-11-06,000977,浪潮信息,SELL,2000,63.38,126760.0,B,模拟账户B
2025-11-06,000977,浪潮信息,SELL,2000,63.75,127500.0,B,模拟账户B
2025-11-06,000977,浪潮信息,SELL,4000,63.95,255800.0,B,模拟账户B
2025-11-06,600392,盛和资源,BUY,5000,22.18,110900.0,B,模拟账户B
2025-11-07,000977,浪潮信息,BUY,5000,62.9,314500.0,B,模拟账户B
2025-11-07,000977,浪潮信息,BUY,2000,62.6,125200.0,B,模拟账户B
2025-11-07,000977,浪潮信息,BUY,2000,62.51,125020.0,B,模拟账户B
2025-11-07,000977,浪潮信息,BUY,800,62.33,49864.0,B,模拟账户B
2025-11-07,600392,盛和资源,SELL,15000,22.27,334050.0,B,模拟账户B
2025-11-10,000977,浪潮信息,BUY,2000,61.35,122700.0,B,模拟账户B
2025-11-10,000977,浪潮信息,BUY,1000,61.21,61210.0,B,模拟账户B
2025-11-10,000977,浪潮信息,SELL,3000,61.63,184890.0,B,模拟账户B
2025-11-11,000977,浪潮信息,SELL,5000,62.43,312150.0,B,模拟账户B
2025-11-11,600660,福耀玻璃,BUY,5000,66.8,334000.0,B,模拟账户B
2025-11-11,000977,浪潮信息,SELL,4800,62.07,297936.0,B,模拟账户B
2025-11-11,600660,福耀玻璃,BUY,2000,66.72,133440.0,B,模拟账户B
2025-11-11,600120,浙江东方,SELL,10000,7.08,70800.0,B,模拟账户B
2025-11-11,600120,浙江东方,SELL,10000,7.05,70500.0,B,模拟账户B
2025-11-11,600111,北方稀土,BUY,5000,46.83,234150.0,B,模拟账户B
2025-11-11,600111,北方稀土,BUY,2000,46.77,93540.0,B,模拟账户B
2025-11-11,600111,北方稀土,BUY,2000,46.59,93180.0,B,模拟账户B
2025-11-11,600120,浙江东方,SELL,10000,6.98,69800.0,B,模拟账户B
2025-11-11,002926,华西证券,BUY,20000,9.82,196400.0,B,模拟账户B
2025-11-11,002926,华西证券,BUY,7000,9.81,68670.0,B,模拟账户B
2025-11-12,600660,福耀玻璃,SELL,7000,67.1,469700.0,B,模拟账户B
2025-11-12,002926,华西证券,BUY,10000,9.77,97700.0,B,模拟账户B
2025-11-12,002926,华西证券,BUY,10000,9.74,97400.0,B,模拟账户B
2025-11-12,002926,华西证券,BUY,10000,9.72,97200.0,B,模拟账户B
2025-11-12,002074,国轩高科,BUY,4000,41.49,165960.0,B,模拟账户B
2025-11-13,600111,北方稀土,SELL,4000,46.08,184320.0,B,模拟账户B
2025-11-13,600660,福耀玻璃,BUY,3000,65.72,197160.0,B,模拟账户B
2025-11-13,600111,北方稀土,SELL,5000,46.5,232500.0,B,模拟账户B
2025-11-13,600660,福耀玻璃,BUY,3000,65.82,197460.0,B,模拟账户B
2025-11-13,002074,国轩高科,SELL,4000,42.9,171600.0,B,模拟账户B
2025-11-13,002926,华西证券,SELL,57000,10.0,570000.0,B,模拟账户B
2025-11-13,600660,福耀玻璃,BUY,4000,65.82,263280.0,B,模拟账户B
2025-11-13,002926,华西证券,BUY,30000,9.88,296400.0,B,模拟账户B
2025-11-13,002926,华西证券,BUY,10000,9.86,98600.0,B,模拟账户B
2025-11-13,002074,国轩高科,BUY,2800,43.28,121184.0,B,模拟账户B
2025-11-14,002926,华西证券,SELL,40000,9.93,397200.0,B,模拟账户B
2025-11-14,601600,中国铝业,BUY,15000,11.82,177300.0,B,模拟账户B
2025-11-14,601600,中国铝业,BUY,10000,11.81,118100.0,B,模拟账户B
2025-11-14,002074,国轩高科,SELL,2800,43.57,121996.0,B,模拟账户B
2025-11-14,601600,中国铝业,BUY,10000,11.75,117500.0,B,模拟账户B
2025-11-14,002926,华西证券,BUY,10000,9.89,98900.0,B,模拟账户B
2025-11-14,600660,福耀玻璃,SELL,2000,65.83,131660.0,B,模拟账户B
2025-11-14,002926,华西证券,BUY,10000,9.89,98900.0,B,模拟账户B
2025-11-17,002926,华西证券,SELL,20000,10.0,200000.0,B,模拟账户B
2025-11-17,600660,福耀玻璃,SELL,8000,66.16,529280.0,B,模拟账户B
2025-11-17,002074,国轩高科,BUY,5000,42.42,212100.0,B,模拟账户B
2025-11-17,600660,福耀玻璃,BUY,5000,65.68,328400.0,B,模拟账户B
2025-11-17,600120,浙江东方,BUY,20000,6.98,139600.0,B,模拟账户B
2025-11-17,002074,国轩高科,BUY,2000,43.03,86060.0,B,模拟账户B
2025-11-18,600660,福耀玻璃,SELL,5000,65.25,326250.0,B,模拟账户B
2025-11-18,002074,国轩高科,BUY,4000,42.01,168040.0,B,模拟账户B
2025-11-18,601600,中国铝业,BUY,15000,10.68,160200.0,B,模拟账户B
2025-11-18,600120,浙江东方,SELL,20000,6.9,138000.0,B,模拟账户B
2025-11-19,600120,浙江东方,BUY,10000,6.83,68300.0,B,模拟账户B
2025-11-19,002074,国轩高科,BUY,1500,41.47,62205.0,B,模拟账户B
2025-11-19,601600,中国铝业,SELL,10000,11.0,110000.0,B,模拟账户B
2025-11-19,002074,国轩高科,BUY,2000,41.406,82811.0,B,模拟账户B
2025-11-19,601600,中国铝业,SELL,10000,11.06,110600.0,B,模拟账户B
2025-11-19,601600,中国铝业,SELL,10000,11.01,110100.0,B,模拟账户B
2025-11-20,002074,国轩高科,SELL,4000,41.7,166800.0,B,模拟账户B
2025-11-20,600660,福耀玻璃,BUY,5000,65.279,326393.0,B,模拟账户B
2025-11-20,601600,中国铝业,SELL,20000,11.25,225000.0,B,模拟账户B
2025-11-20,002074,国轩高科,BUY,3000,40.99,122970.0,B,模拟账户B
2025-11-20,601600,中国铝业,BUY,18000,11.04,198720.0,B,模拟账户B
2025-11-21,600660,福耀玻璃,SELL,5000,64.83,324150.0,B,模拟账户B
2025-11-21,002074,国轩高科,BUY,3000,38.7,116100.0,B,模拟账户B
2025-11-21,002074,国轩高科,BUY,3000,38.62,115860.0,B,模拟账户B
2025-11-21,002074,国轩高科,BUY,2000,38.42,76840.0,B,模拟账户B
2025-11-24,002074,国轩高科,SELL,5000,38.17,190850.0,B,模拟账户B
2025-11-24,601600,中国铝业,BUY,10000,10.41,104100.0,B,模拟账户B
2025-11-24,601600,中国铝业,BUY,9000,10.34,93060.0,B,模拟账户B
2025-11-24,600120,浙江东方,SELL,10000,6.28,62800.0,B,模拟账户B
2025-11-24,002074,国轩高科,BUY,1000,37.81,37810.0,B,模拟账户B
2025-11-25,002074,国轩高科,SELL,5000,38.1,190500.0,B,模拟账户B
2025-11-25,002074,国轩高科,SELL,2500,38.17,95425.0,B,模拟账户B
2025-11-25,002074,国轩高科,SELL,2000,38.29,76580.0,B,模拟账户B
2025-11-25,601600,中国铝业,BUY,10000,10.48,104800.0,B,模拟账户B
2025-11-25,002074,国轩高科,SELL,3000,38.4,115200.0,B,模拟账户B
2025-11-25,002074,国轩高科,SELL,4000,38.39,153560.0,B,模拟账户B
2025-11-25,601600,中国铝业,BUY,10000,10.53,105300.0,B,模拟账户B
2025-11-25,601600,中国铝业,SELL,20000,10.64,212800.0,B,模拟账户B
2025-11-25,002926,华西证券,BUY,20000,9.6,192000.0,B,模拟账户B
2025-11-25,601600,中国铝业,BUY,20000,10.55,211000.0,B,模拟账户B
2025-11-25,601600,中国铝业,BUY,10000,10.52,105200.0,B,模拟账户B
2025-11-26,601600,中国铝业,SELL,30000,10.58,317400.0,B,模拟账户B
2025-11-26,601600,中国铝业,BUY,20000,10.43,208600.0,B,模拟账户B
2025-11-26,601600,中国铝业,BUY,10000,10.39,103900.0,B,模拟账户B
2025-11-26,002926,华西证券,BUY,10000,9.56,95600.0,B,模拟账户B
2025-11-26,002074,国轩高科,SELL,1000,38.25,38250.0,B,模拟账户B
2025-11-27,601600,中国铝业,SELL,57000,10.61,604770.0,B,模拟账户B
2025-11-27,002926,华西证券,BUY,10000,9.54,95400.0,B,模拟账户B
2025-11-27,002926,华西证券,BUY,10000,9.52,95200.0,B,模拟账户B
2025-11-27,601600,中国铝业,SELL,10000,10.71,107100.0,B,模拟账户B
2025-11-27,000759,中百集团,BUY,20000,7.66,153200.0,B,模拟账户B
2025-11-27,600660,福耀玻璃,BUY,5000,64.78,323900.0,B,模拟账户B
2025-11-27,601600,中国铝业,BUY,10000,10.47,104700.0,B,模拟账户B
2025-11-28,600660,福耀玻璃,SELL,5000,64.63,323150.0,B,模拟账户B
2025-11-28,002926,华西证券,BUY,10000,9.46,94600.0,B,模拟账户B
2025-11-28,601600,中国铝业,SELL,10000,10.5,105000.0,B,模拟账户B
2025-11-28,000977,浪潮信息,BUY,5000,61.43,307150.0,B,模拟账户B
2025-11-28,000759,中百集团,SELL,20000,7.52,150400.0,B,模拟账户B
2025-11-28,000977,浪潮信息,BUY,2000,61.09,122180.0,B,模拟账户B
2025-11-28,000977,浪潮信息,BUY,1000,61.348,61348.0,B,模拟账户B
2025-11-28,002926,华西证券,SELL,20000,9.6,192000.0,B,模拟账户B
2025-11-28,002926,华西证券,SELL,20000,9.62,192400.0,B,模拟账户B
2025-11-28,002926,华西证券,SELL,10000,9.66,96600.0,B,模拟账户B
2025-11-28,601012,隆基绿能,BUY,10000,18.57,185700.0,B,模拟账户B
2025-12-01,601012,隆基绿能,SELL,10000,18.79,187900.0,B,模拟账户B
2025-12-01,000977,浪潮信息,BUY,2000,61.02,122040.0,B,模拟账户B
2025-12-01,600660,福耀玻璃,BUY,5000,64.31,321550.0,B,模拟账户B
2025-12-01,600660,福耀玻璃,BUY,1000,64.2,64200.0,B,模拟账户B
2025-12-01,000977,浪潮信息,SELL,5000,61.8,309000.0,B,模拟账户B
2025-12-01,600660,福耀玻璃,BUY,2000,64.21,128420.0,B,模拟账户B
2025-12-01,002926,华西证券,SELL,10000,9.66,96600.0,B,模拟账户B
2025-12-01,600660,福耀玻璃,BUY,1000,64.1,64100.0,B,模拟账户B
2025-12-01,000977,浪潮信息,SELL,3000,61.93,185790.0,B,模拟账户B
2025-12-01,600660,福耀玻璃,BUY,1000,64.05,64050.0,B,模拟账户B
2025-12-01,601600,中国铝业,BUY,20000,10.61,212200.0,B,模拟账户B
2025-12-02,601600,中国铝业,BUY,10000,10.57,105700.0,B,模拟账户B
2025-12-02,000977,浪潮信息,SELL,2000,61.62,123240.0,B,模拟账户B
2025-12-02,601600,中国铝业,BUY,10000,10.5,105000.0,B,模拟账户B
2025-12-02,600660,福耀玻璃,SELL,5000,64.0,320000.0,B,模拟账户B
2025-12-02,600660,福耀玻璃,SELL,5000,64.2,321000.0,B,模拟账户B
2025-12-02,000977,浪潮信息,BUY,5000,61.15,305750.0,B,模拟账户B
2025-12-03,000977,浪潮信息,BUY,5000,60.9,304500.0,B,模拟账户B
2025-12-03,601600,中国铝业,SELL,40000,10.75,430000.0,B,模拟账户B
2025-12-03,601012,隆基绿能,BUY,10000,18.2,182000.0,B,模拟账户B
2025-12-03,600693,东百集团,BUY,10000,9.92,99200.0,B,模拟账户B
2025-12-04,000977,浪潮信息,SELL,10000,60.71,607100.0,B,模拟账户B
2025-12-04,600693,东百集团,SELL,10000,9.97,99700.0,B,模拟账户B
2025-12-04,601600,中国铝业,BUY,20000,11.08,221600.0,B,模拟账户B
2025-12-04,601600,中国铝业,BUY,10000,11.05,110500.0,B,模拟账户B
2025-12-04,601600,中国铝业,BUY,10000,10.87,108700.0,B,模拟账户B
2025-12-05,601600,中国铝业,SELL,20000,11.12,222400.0,B,模拟账户B
2025-12-05,000977,浪潮信息,BUY,5000,60.61,303050.0,B,模拟账户B
2025-12-05,601600,中国铝业,SELL,20000,11.16,223200.0,B,模拟账户B
2025-12-05,000977,浪潮信息,BUY,3000,60.61,181830.0,B,模拟账户B
2025-12-05,600660,福耀玻璃,BUY,3000,63.46,190380.0,B,模拟账户B
2025-12-05,600660,福耀玻璃,BUY,2000,63.55,127100.0,B,模拟账户B
2025-12-05,601012,隆基绿能,SELL,10000,18.05,180500.0,B,模拟账户B
2025-12-05,000559,万向钱潮,BUY,10000,12.45,124500.0,B,模拟账户B
2025-12-08,601600,中国铝业,BUY,10000,11.16,111600.0,B,模拟账户B
2025-12-08,000977,浪潮信息,SELL,8000,61.77,494160.0,B,模拟账户B
2025-12-08,601600,中国铝业,BUY,10000,11.06,110600.0,B,模拟账户B
2025-12-08,601600,中国铝业,BUY,10000,11.05,110500.0,B,模拟账户B
2025-12-08,601600,中国铝业,BUY,10000,11.06,110600.0,B,模拟账户B
2025-12-08,600547,山东黄金,BUY,6000,35.52,213120.0,B,模拟账户B
2025-12-08,000559,万向钱潮,SELL,10000,12.5,125000.0,B,模拟账户B
2025-12-08,600547,山东黄金,BUY,3000,35.66,106980.0,B,模拟账户B
2025-12-09,601600,中国铝业,BUY,4000,10.91,43640.0,B,模拟账户B
2025-12-09,600660,福耀玻璃,SELL,5000,62.62,313100.0,B,模拟账户B
2025-12-09,601600,中国铝业,BUY,10000,10.95,109500.0,B,模拟账户B
2025-12-09,601600,中国铝业,BUY,10000,10.96,109600.0,B,模拟账户B
2025-12-09,601600,中国铝业,BUY,8000,10.83,86640.0,B,模拟账户B
2025-12-11,600547,山东黄金,SELL,9000,35.59,320310.0,B,模拟账户B
2025-12-11,000977,浪潮信息,BUY,5000,62.21,311050.0,B,模拟账户B
2025-12-12,601600,中国铝业,SELL,10000,10.68,106800.0,B,模拟账户B
2025-12-12,000759,中百集团,BUY,10000,7.3,73000.0,B,模拟账户B
2025-12-12,601600,中国铝业,SELL,10000,10.72,107200.0,B,模拟账户B
2025-12-12,601600,中国铝业,BUY,10000,10.62,106200.0,B,模拟账户B
2025-12-12,000977,浪潮信息,SELL,2000,61.6,123200.0,B,模拟账户B
2025-12-12,601600,中国铝业,BUY,10000,10.61,106100.0,B,模拟账户B
2025-12-12,000977,浪潮信息,SELL,3000,62.4,187200.0,B,模拟账户B
2025-12-12,600438,通威股份,BUY,8000,21.29,170320.0,B,模拟账户B
2025-12-12,601600,中国铝业,SELL,10000,10.74,107400.0,B,模拟账户B
2025-12-12,601600,中国铝业,SELL,10000,10.77,107700.0,B,模拟账户B
2025-12-12,000759,中百集团,BUY,10000,7.34,73400.0,B,模拟账户B
2025-12-12,601600,中国铝业,BUY,20000,10.71,214200.0,B,模拟账户B
2025-12-15,000759,中百集团,SELL,20000,7.52,150400.0,B,模拟账户B
2025-12-15,601600,中国铝业,BUY,10000,10.6,106000.0,B,模拟账户B
2025-12-15,600438,通威股份,SELL,8000,21.68,173440.0,B,模拟账户B
2025-12-15,601727,上海电气,BUY,10000,8.69,86900.0,B,模拟账户B
2025-12-15,601933,永辉超市,BUY,20000,5.03,100600.0,B,模拟账户B
2025-12-16,601933,永辉超市,SELL,20000,5.147,102938.0,B,模拟账户B
2025-12-16,601600,中国铝业,BUY,10000,10.14,101400.0,B,模拟账户B
2025-12-16,601600,中国铝业,BUY,4000,10.26,41040.0,B,模拟账户B
2025-12-17,601600,中国铝业,SELL,20000,10.35,207000.0,B,模拟账户B
2025-12-17,601727,上海电气,SELL,10000,8.32,83200.0,B,模拟账户B
2025-12-17,002329,皇氏集团,BUY,20000,4.27,85400.0,B,模拟账户B
2025-12-17,600111,北方稀土,BUY,4000,44.03,176120.0,B,模拟账户B
2025-12-17,601600,中国铝业,SELL,10000,10.46,104600.0,B,模拟账户B
2025-12-17,600111,北方稀土,BUY,2000,44.01,88020.0,B,模拟账户B
2025-12-17,601600,中国铝业,SELL,10000,10.55,105500.0,B,模拟账户B
2025-12-17,601600,中国铝业,SELL,10000,10.57,105700.0,B,模拟账户B
2025-12-17,601600,中国铝业,SELL,10000,10.53,105300.0,B,模拟账户B
2025-12-17,600111,北方稀土,BUY,1000,44.17,44170.0,B,模拟账户B
2025-12-17,600111,北方稀土,BUY,2000,44.35,88700.0,B,模拟账户B
2025-12-17,601600,中国铝业,SELL,10000,10.63,106300.0,B,模拟账户B
2025-12-17,600515,海南机场,BUY,20000,4.62,92400.0,B,模拟账户B
2025-12-17,601600,中国铝业,SELL,10000,10.57,105700.0,B,模拟账户B
